id;companyName;companyUrl;jobTitle;dateRange;location;description;logoUrl;label
12342119_5;LRDE (Laboratoire de Recherche et Développement de l'EPITA);https://www.linkedin.com/company/28997261/;Scientific Researcher;mai 2021 - aujourd’hui · 11 mois;Le Kremlin-Bicêtre, Île-de-France, France;;https://media-exp1.licdn.com/dms/image/C4D0BAQHZNV8chwSz9w/company-logo_400_400/0/1634639346405?e=1655337600&v=beta&t=tlc_55i15knoFOGf0d8Q0lfNKhLgljesyzdvmt0qUMM;1.0
12342119_8;Proxiad;https://www.linkedin.com/company/31737/;Study Engineer;sept. 2010 - juil. 2012 · 1 an 11 mois;;"I am a member of the Web Security Team at Euroinformation Développement (group Crédit Mutuel), and employed by Proxiad EST.
As part of my activities at Proxiad, I am an active member of the Elsass JUG - Java User Group.
I quicked off SCRUM professional training at ProxiAD Est.";https://media-exp1.licdn.com/dms/image/C4D0BAQGMrgu43wt3jQ/company-logo_400_400/0/1622798159367?e=1655337600&v=beta&t=_-zXc1lRzbActVFXpYE3VeB3WG37K5GEXRJVUuwUgoM;0.0
12342119_10;Karlsruhe Institute of Technology (KIT) / University of Karlsruhe (TH);https://www.linkedin.com/company/166644/;Senior Scientist (external member of SDQ Chair);2008 - août 2010 · 2 ans 8 mois;;;;0.0
12342119_12;INRIA/Amazones Team - INSA de Lyon/CITI Laboratory;;Ph.d. Candidate;2005 - août 2008 · 3 ans 8 mois;;Software and Security for Java-based Systems;;1.0
12342119_13;Institut des Sciences Urbaines (Sciences-U), Lyon;;Trainer;oct. 2004 - juin 2005 · 9 mois;;Courses in: Software Engineering, Java Programming, Architecture of Mobile Networks, for 3d and 4th year students. See: http://www.rzo.free.fr/teaching.php.;;0.0
184201983_0;Freelance;;Data Scientist;janv. 2014 - aujourd’hui · 8 ans 3 mois;;;;3.0
184201983_1;Fermilab / CNRS;;Research associate;2011 - 2012 · 1 an;;;;0.0
184201983_2;CNRS;https://www.linkedin.com/company/327066/;Research associate;2008 - 2011 · 3 ans;;;https://media-exp1.licdn.com/dms/image/C4D0BAQEFt4peFzbeug/company-logo_400_400/0/1547216942284?e=1655337600&v=beta&t=OG3Vxy-zT4W33qE8Y60Bmph33vdEpvqRMUKOrWkvpa8;0.0
184201983_3;Imperial College London;https://www.linkedin.com/company/5106/;Research associate;2005 - 2008 · 3 ans;;;https://media-exp1.licdn.com/dms/image/C4D0BAQH-HTm4j75G_g/company-logo_400_400/0/1646132137563?e=1655337600&v=beta&t=En7nDXGPsUxkS_JtouvBPYqhd0uPAeeifmKx3IsvJZU;0.0
553128062_0;Schaeffler;https://www.linkedin.com/company/305287/;Développeur/Data Scientist;mars 2017 - aujourd’hui · 5 ans 1 mois;;"Développement d'un cockpit de gestion de production en C#, VB et Python avec les framework Winforms, WPF et TensorFlow.

L'outil comprend des modules de supervision de l'infrastructure logistique capables de dialoguer avec l'ERP SAP ainsi que des modules de Machine Learning (réseaux de neurones, algorithmes génétiques, KNN,.....) pour la prédiction des consommations clients, simulation de SUPPLY CHAIN et la planification et l'ordonnancement des tâches.";https://media-exp1.licdn.com/dms/image/C560BAQE0sl6v1gRVbg/company-logo_400_400/0/1554299095905?e=1655337600&v=beta&t=cJC66Vtox4xH_3JAg5aojS32SaJnENPzUDzTyIxd2ro;4.0
553128062_1;Institut FEMTO-ST;https://www.linkedin.com/company/3078896/;Développeur Python;sept. 2016 - janv. 2017 · 5 mois;;Développement d'un réseau de neurones artificiels pour la détection des mélanomes de la peau avec Python.;https://media-exp1.licdn.com/dms/image/C4D0BAQGdG2ibzPpc1Q/company-logo_400_400/0/1547482054548?e=1655337600&v=beta&t=uodwKylwnW5bQuaaZ-PnJdzswNH8wUMG0k_qFJ7W0cA;4.0
553128062_2;OCP SA;https://www.linkedin.com/company/165281/;Développeur informatique;juil. 2014 - août 2014 · 2 mois;;Développement d'une application Desktop en C# (WPF) qui facilite la gestion des politiques d'approvisionnement des stocks de matière première.;https://media-exp1.licdn.com/dms/image/C4D0BAQEx82HuPolnjA/company-logo_400_400/0/1643208746278?e=1655337600&v=beta&t=FMCBieOAhkEP0Gs2m6ik4r2b4WpPB8-Dap6O4I8lqyQ;1.0
638007719_0;Viveris;https://www.linkedin.com/company/35418/;Software Development Engineer;sept. 2019 - aujourd’hui · 2 ans 7 mois;Région de Strasbourg, France;;https://media-exp1.licdn.com/dms/image/C560BAQHd6ZptLQZq4w/company-logo_400_400/0/1563538938991?e=1655337600&v=beta&t=Rx1rXHb5U3FOrQkL8RUtJlBVfg2dGDDqwjOv4tNGuOU;1.0
638007719_1;SCHAEFFER PRODUCTIQUE;https://www.linkedin.com/company/25880593/;Software Development Engineer;sept. 2018 - sept. 2019 · 1 an 1 mois;Pfastatt, Alsace, France;;;1.0
638007719_2;Nanosurf;https://www.linkedin.com/company/305044/;Intern;juil. 2017 - août 2017 · 2 mois;;Software engineer ;https://media-exp1.licdn.com/dms/image/C4D0BAQFqwRi-_N882w/company-logo_400_400/0/1548939301300?e=1655337600&v=beta&t=NXdRUu_b65UjnacqQWZClmBgFztXbb-EF9ljSLk8ZRU;2.0
725820623_0;Sogeti;https://www.linkedin.com/company/1956/;Consultant application L2;févr. 2021 - aujourd’hui · 1 an 2 mois;Strasbourg, Grand Est, France;;https://media-exp1.licdn.com/dms/image/C4D0BAQG-CfmjAzLyPA/company-logo_400_400/0/1561979523705?e=1655337600&v=beta&t=kJxgEV11mFQ6G2ziC27-Oj-tAlfQmepTmVe5l2Xzx14;1.0
725820623_3;Sivom de la SOUFFEL;;Ouvrier de chantier - Job d'été;juil. 2016 · 1 mois;Griesheim sur Souffel;Service Espaces verts et voiries;;0.0
725820623_4;Sivom de la SOUFFEL;;Ouvrier de chantier - Job d'été;juil. 2015 · 1 mois;Griesheim sur Souffel;Service Espaces verts et voiries;;0.0
725820623_5;KRONENBOURG SUPPLY COMPANY;https://www.linkedin.com/company/25193959/;Opérateur production - Stage ouvrier;janv. 2015 · 1 mois;Obernai;Opérateur sur ligne de conditionnement et découverte de l'organisation des cycles d'activité pour l'année 2015;;0.0
285933798_0;Freelance;;Entrepreneur;déc. 2018 - aujourd’hui · 3 ans 4 mois;;;;0.0
285933798_1;DPD (Suisse) SA;https://www.linkedin.com/company/966655/;Déclarant en douane;avr. 2021 - mai 2021 · 2 mois;Bâle et périphérie;"- Import Europe -> Suisse
- Déclaration de colis
- Post-Brexit MAJ
- Eori/Tares
- Edec";https://media-exp1.licdn.com/dms/image/C560BAQFuWjDPIWakjg/company-logo_400_400/0/1561728840126?e=1655337600&v=beta&t=K5TcCh2yOjEfCK9OCcXckmtk8DhDSucm5LE_UO5b33U;0.0
285933798_6;Ricola;https://www.linkedin.com/company/107185/;Assistant Manager Supply Chain Management;mars 2018 - juin 2018 · 4 mois;Basel Area, Switzerland;"Mission générale :
J'ai eu l'occasion de travailler aux côtés du responsable de la chaîne d'approvisionnement de l'entreprise. Par conséquent, j'en ai appris davantage sur les différents secteurs de notre entreprise. De plus, j'ai utilisé SAP et Microsoft Office pour faire mes devoirs, participer à des réunions et aider les clients.
- Mon objectif était de faciliter un nouveau partenariat avec la Malaisie : - Création d'un HUB régional en Asie
- Assurer l'adaptabilité des produits au consommateur malaisien conformément à la religion et à la législation malaisiennes
- a collecté des données cruciales concernant les coutumes, les traditions et les conditions économiques de la Malaisie, ainsi que d'autres informations pertinentes
- J'ai visité l'entrepôt de notre partenaire, Dachser, situé près d'Ulm, en Allemagne, dans le cadre d'un voyage d'affaires.";https://media-exp1.licdn.com/dms/image/C4D0BAQHzFTQfZiJyFg/company-logo_400_400/0/1630932723973?e=1655337600&v=beta&t=7kzyNG-MPBvrPpxYrcm99_yf-X3ILVWVKdq6sQH7GLI;0.0
285933798_7;Ricola;https://www.linkedin.com/company/107185/;Intern;2007 - 2018 · 11 ans;Switzerland;"-Département Production (2007-2011)
- Contrôle de la production et de la conformité
- Mélange, conditionnement et test des produits Ricola

-Département de la distribution (2012-2016)
- Section Production et contrôle de conformité (Thé et produits spéciaux)
- Perles, Big Bags, Flowpacks, Maintenance

- Après 2017 : Chaîne d'approvisionnement et entrepôt
- A travaillé dans l'entrepôt et avec le département logistique
- Produits livrés et scellés, Conteneurs chargés pour l'expédition

(Job d'été et de vacances, et mi-temps)";https://media-exp1.licdn.com/dms/image/C4D0BAQHzFTQfZiJyFg/company-logo_400_400/0/1630932723973?e=1655337600&v=beta&t=7kzyNG-MPBvrPpxYrcm99_yf-X3ILVWVKdq6sQH7GLI;0.0
285933798_8;Crédit Mutuel;https://www.linkedin.com/company/718432/;Customer Relationship Consultant;août 2015 - oct. 2015 · 3 mois;Mulhouse Area, France;"Banque et télécommunications

J'étais responsable de :

-Vente de téléphones et de contrats 
-Chèques bancaires
-Base de données des clients

(1er stage de Bachelor)";https://media-exp1.licdn.com/dms/image/C4D0BAQGG6k4-iJCXIA/company-logo_400_400/0/1539877202820?e=1655337600&v=beta&t=azMk6Ducnt3su7a4mP8Lz-zTYiKvDjwWK-wQqJxRJRo;0.0
662798365_0;ICube Strasbourg;https://www.linkedin.com/company/65613723/;Machine Learning Research Intern ;févr. 2022 - aujourd’hui · 2 mois;Strasbourg, Grand Est, France;;https://media-exp1.licdn.com/dms/image/C560BAQHbuUfMQ3ghTg/company-logo_400_400/0/1593112355934?e=1655337600&v=beta&t=Pl267PaUubs2D23z8wJCM-hhJ_iaJMPYd5XSVZ5jsNI;4.0
445313343_1;Université de Haute-Alsace - UHA;https://www.linkedin.com/company/96537/;PhD Student;déc. 2017 - janv. 2022 · 4 ans 2 mois;;"FR:
Doctorant en Informatique. Mon sujet de thèse porte sur l'analyse des scènes de foule via l'apprentissage automatique supervisé.
Les recherches que je mène sont à l'intersection de la Vision par Ordinateur (Computer Vision) et l'Apprentissage Profond (Deep Learning).
J'utilise des modèles issues du Deep Learning pour classer des vidéos de scènes de foule.
EN:
PhD student in Computer Science. I am working on Computer Vision and Deep Learning. My PhD thesis is about Crowd Behavior Analysis for Conflict Forecasting.";https://media-exp1.licdn.com/dms/image/C4D0BAQE6PFDPll-Law/company-logo_400_400/0/1629903932364?e=1655337600&v=beta&t=QTUsT8QChp93JVsnL8Zc2ZColGlbYHtEvRNZK2RIDO8;4.0
445313343_4;Université des Sciences et de la Technologie 'Houari Boumediène';https://www.linkedin.com/company/15093481/;Conception d'un moteur de recherche;févr. 2016 - juil. 2016 · 6 mois;;Projet de fin d'études de Master 2 réalisé en binôme. Afin d'indexer un corpus de plusieurs millions de documents, nous avons mis en place un moteur de recherche dont la table d'indexage a été apprise à l'aide d'un algorithme de classification hiérarchique hybridé avec un algorithme génétique.;https://media-exp1.licdn.com/dms/image/C4D0BAQEbDNVHf2JcCA/company-logo_400_400/0/1519922092666?e=1655337600&v=beta&t=kNEgCWfP9ciPx5sjF7Z8bPotj4Az598LkQlFj9IFuQY;3.0
586315252_0;ICube Strasbourg;https://www.linkedin.com/company/65613723/;Computer Graphic  & Deep learning research engineer;févr. 2022 - aujourd’hui · 2 mois;Strasbourg, Grand Est, France;;https://media-exp1.licdn.com/dms/image/C560BAQHbuUfMQ3ghTg/company-logo_400_400/0/1593112355934?e=1655337600&v=beta&t=Pl267PaUubs2D23z8wJCM-hhJ_iaJMPYd5XSVZ5jsNI;4.0
586315252_1;UpDev;;Founder;janv. 2017 - févr. 2022 · 5 ans 2 mois;;;;0.0
586315252_2;Dzcanada;;Team Leader;juil. 2018 - févr. 2021 · 2 ans 8 mois;;;;0.0
586315252_3;Dzcanada;;Full Stack Developer;juil. 2018 - déc. 2020 · 2 ans 6 mois;;;;0.0
586315252_4;Algérie Télécom;https://www.linkedin.com/company/1485993/;Programmer;janv. 2014 - juil. 2014 · 7 mois;Algeria;;https://media-exp1.licdn.com/dms/image/C4D0BAQEYX_Y8l4Xkzw/company-logo_400_400/0/1635692720795?e=1655337600&v=beta&t=JwV9h_O_Sic9P0WuhIaadvBZz4xT4t8ssFEu9JC7hTY;0.0
294197425_0;Vhm GROUPE;https://www.linkedin.com/company/10468147/;Ingénieur études et innovation;févr. 2022 - aujourd’hui · 2 mois;Griesheim-prés-Molsheim;Objets connectés, Internet of Things (IoT), veille technologique;https://media-exp1.licdn.com/dms/image/C4E0BAQHnakjG2eE4sQ/company-logo_400_400/0/1519907847266?e=1655337600&v=beta&t=TvLiilebEEKk5Fe4vcKucrpeC4vUFmAK6ZHgn-LRgUg;1.0
294197425_3;XS Groupe;https://www.linkedin.com/company/739996/;Ingénieur laboratoire;sept. 2018 - mai 2019 · 9 mois;;;https://media-exp1.licdn.com/dms/image/C560BAQG0SJBNYaRZ1w/company-logo_400_400/0/1554724053553?e=1655337600&v=beta&t=-eDlzoYVZO6rO5DifBtQsGL-CXsgX3EL1mqjaAYUnl8;0.0
294197425_4;Gaggenau Industrie, S.A.S.;https://www.linkedin.com/company/3844548/;Projet de fin d’études;mars 2018 - sept. 2018 · 7 mois;;"Caractérisation par traitement d'images des vitesses et des trajectoires des composés organiques volatils (COV) présents dans la fumée de cuisson. 

Compétences visées : 
- Optique
- Traitement d'images";;0.0
294197425_5;Gaggenau Industrie, S.A.S.;https://www.linkedin.com/company/3844548/;Stagiaire;juin 2017 - juil. 2017 · 2 mois;Lipsheim;"Stage de développement d'un banc de test pour l'encrassement de filtre à graisse

Compétences visées :
- Conception mécanique
- Programmation";;0.0
294197425_6;Korea Polytechnic University;https://www.linkedin.com/company/5541434/;Stagiaire;juin 2016 - août 2016 · 3 mois;Corée du Sud;"Stage en Corée du Sud dans la conception d'éclairage urbain pour la société L&S LED

Compétences visées :
- Conception mécanique
- Simulation sous LightTools (SolidWorks)";https://media-exp1.licdn.com/dms/image/C4D0BAQGvZVA0HqVsfA/company-logo_400_400/0/1638270657334?e=1655337600&v=beta&t=5PMtQ8gHVzcqr-SoVsAqiWfUvdJNEg5IHStlkKjyUAM;0.0
294197425_7;Kaptan Demir Çelik End. ve Tic. A.Ş.;https://www.linkedin.com/company/929994/;Stagiaire;juil. 2015 - août 2015 · 2 mois;Turquie;Stage ouvrier dans une aciérie, un laminoir et une usine à oxygène.;https://media-exp1.licdn.com/dms/image/C4D0BAQG64HDae6e_2w/company-logo_400_400/0/1519921994745?e=1655337600&v=beta&t=K_fW9xEYi2_s3M0hcslABaBvJHDX7WZc4jabE3dtEqY;0.0
294197425_8;Gaz de Barr;;Stagiaire;juil. 2014 · 1 mois;;;;0.0
562941423_0;Préfecture Oujda;;Développeur web;avr. 2018 - juin 2018 · 3 mois;;"Développement d’une application Web Intranet
pour la gestion des divisions de la préfecture";;0.0
562941423_1;Préfecture Oujda;;Assistant projets informatiques;juin 2017 - juil. 2017 · 2 mois;;"Création d’un Système d’Information Access pour
l'inventaire du matériel informatique de la
préfecture (BD et UI)";;0.0
648826059_0;CGI;https://www.linkedin.com/company/1415/;Full Stack Engineer;août 2019 - aujourd’hui · 2 ans 8 mois;;;https://media-exp1.licdn.com/dms/image/C4E0BAQHZ1xlZk1tObA/company-logo_400_400/0/1631687524891?e=1655337600&v=beta&t=MIIWtecjchE6xFD6R5uy4Dry_jkDGLMjTNSdxLRdfBA;0.0
648826059_1;CGI;https://www.linkedin.com/company/1415/;Stagiaire développement logiciel;févr. 2019 - août 2019 · 7 mois;;;https://media-exp1.licdn.com/dms/image/C4E0BAQHZ1xlZk1tObA/company-logo_400_400/0/1631687524891?e=1655337600&v=beta&t=MIIWtecjchE6xFD6R5uy4Dry_jkDGLMjTNSdxLRdfBA;0.0
228673218_0;Institute of Biomedical Ethics and History of Medicine (IBME) University of Zurich;;PhD candidate at University of Zurich ;sept. 2019 - aujourd’hui · 2 ans 7 mois;;Research interests: Human rights, Patient rights, Artificial intelligence in healthcare, Ethical and legal aspects of data protection, Bioethics, Biolaw.;;0.0
228673218_1;Vprave (Вправе);;Managing Director;mars 2010 - aujourd’hui · 12 ans 1 mois;;I have founded and managed for 10 years a law firm that provides legal service for Russian and European companies (with the practices in Litigation and Dispute solving, Commercial law, Real estate,  Labour law).;;0.0
228673218_2;SWISSAM International University;https://www.linkedin.com/company/70428350/;Professor of Law in Swissam Hospitality Business School, St. Petersburg;sept. 2017 - sept. 2019 · 2 ans 1 mois;;I have developed a course on Hospitality Law (24 hours), in Russian and English. It includes the most important legal aspects of doing business in Russia and based on the real cases with an attention to the recent amendments to the legislation system. ;https://media-exp1.licdn.com/dms/image/C4D0BAQHh8m1qfkTjBg/company-logo_400_400/0/1607958698261?e=1655337600&v=beta&t=0-lW8nuP_hNwBf5tH-IjfoPQ3qua0N8r33kKAXZIFng;0.0
11735466_1;Alsace Business Angels;https://www.linkedin.com/company/1452333/;Investor;févr. 2014 - aujourd’hui · 8 ans 2 mois;Strasbourg Area, France;"President and board member of ABA SIBA 3, venture capital fund (AUM : 1 080 k€)
Vice-President and board member of ABA Invest 4, venture capital fund (AUM : 608 k€)
Executive Officer of Alsace Business Angels (2017-2019)
Board member of WhiteQuest, myfood, Prix-de-gros.com, Fizimed, Kwit

Sourcing and analysis of investments opportunities with a focus for the digital space. We invest only in Alsace.";https://media-exp1.licdn.com/dms/image/C4E0BAQHIcYbnHrTYyw/company-logo_400_400/0/1519873414609?e=1655337600&v=beta&t=dfK5IrmiobqzXywzlVuDhFfmYyFebMb9S0iBhc5pa9I;1.0
11735466_3;Freelance;;Data Science Architect;nov. 2017 - sept. 2020 · 2 ans 11 mois;Strasbourg, France;"I help my clients with Business Intelligence and Data Science projects. 
My speciality is enabling data expertise in startups and non IT departments of large corporations with a focus on delivering results.
I work on a part time basis and mainly remotely. Average daily rate : 750€
Blog : https://dataintoresults.com/";;2.0
11735466_4;AFI ESCA;https://www.linkedin.com/company/3585268/;Head of Performance Management;mars 2015 - déc. 2016 · 1 an 10 mois;Strasbourg Area, France;"Financial Planning and Analysis
Business Intelligence";https://media-exp1.licdn.com/dms/image/C4D0BAQE8yqFwjiB2ow/company-logo_400_400/0/1519952370978?e=1655337600&v=beta&t=l17AbacHDcv9aVX-jfxQ8ZIeo5SzU2hp6bNkShaWRSw;1.0
11735466_6;Blizzard Entertainment;https://www.linkedin.com/company/5329/;Senior Data Analyst;oct. 2010 - août 2012 · 1 an 11 mois;Versailles Area, France;I'm in charge of Analytics in Europe for a leader in the video games industry with 12 millions of paying subscribers worldwide. My work range from managing the data warehouse to produce recommendation to the executive board.;https://media-exp1.licdn.com/dms/image/C560BAQGu5wkZSgaZXA/company-logo_400_400/0/1625589499239?e=1655337600&v=beta&t=Gijy9r85nqINqP5yNOtZ4RjoUpI-C5qIY1D5hv0A97o;1.0
11735466_8;University Robert Schuman;;Teacher;sept. 2008 - juin 2009 · 10 mois;;"Teaching :
 - Java Web Applications (62 hours in 2008)
 - Project Management (36 hours in 2008)
 - Web Development (60 hours in 2009)";;0.0
419197093_0;BDR Thermea Group;https://www.linkedin.com/company/796538/;Expert R&D en informatique;mars 2019 - aujourd’hui · 3 ans 1 mois;Mertzwiller, Alsace, France;;https://media-exp1.licdn.com/dms/image/C4D0BAQFJCp8V4MeLuQ/company-logo_400_400/0/1625054361558?e=1655337600&v=beta&t=7Hn8fzLJMRaYasPmLsAG6jtDl6Dt4UGWNa7zT5nvO44;0.0
419197093_1;Inria;https://www.linkedin.com/company/164385/;Doctorant en Informatique;déc. 2014 - févr. 2018 · 3 ans 3 mois;;"""Conception d'environnement instrumenté pour la veille à la personne""";https://media-exp1.licdn.com/dms/image/C560BAQErLWV8QlRjXg/company-logo_400_400/0/1530174436379?e=1655337600&v=beta&t=5bRROHDd7c-_SphnMNYPCVjsti7QxBP5sl8qKuONlbY;1.0
604073879_0;BRGM;https://www.linkedin.com/company/37165/;Stagiaire;févr. 2022 - aujourd’hui · 2 mois;;Modélisation Géophysique ERT-3D;https://media-exp1.licdn.com/dms/image/C560BAQF2q3JUMrwrdw/company-logo_400_400/0/1583161598423?e=1655337600&v=beta&t=hYTcwvFK76dJ3g9tTmFBrHozBQJjW1Dqr6pHQ2MLlao;0.0
826824298_0;Enygma;https://www.linkedin.com/company/74052348/;Data scientist - Développeur Data IA;mai 2021 - aujourd’hui · 11 mois;Strasbourg, Grand Est, France;"____ 
𝐅𝐫𝐚𝐮𝐝 𝐩𝐫𝐞𝐯𝐞𝐧𝐭𝐢𝐨𝐧 & 𝐝𝐞𝐭𝐞𝐜𝐭𝐢𝐨𝐧 :
➯ BDD
➯ Exploration, visualisation et préparation des données 
➯ Implémenter des algorithmes de Machine & Deep Learning
➯ Déploiement & monitoring
➯ Real-time intelligence
➯ Risk Scoring 
➯ Chargebacks
➯ Analyse comportementale, géospatiale et temporelle
➯ Network Graphs
➯ Statistiques
➯ R&D";https://media-exp1.licdn.com/dms/image/C4D0BAQHb5NaAe5rYVA/company-logo_400_400/0/1633616351266?e=1655337600&v=beta&t=xopboQMitOt3dDC8gpUZBXLa76FF97uBn6ayo1-P2-g;4.0
826824298_1;Microsoft;https://www.linkedin.com/company/1035/;Développeur Data IA;sept. 2020 - aujourd’hui · 1 an 7 mois;Strasbourg, Grand Est, France;"____
𝐈𝐀, 𝐌𝐚𝐜𝐡𝐢𝐧𝐞  𝐋𝐞𝐚𝐫𝐧𝐢𝐧𝐠 & 𝐃𝐞𝐞𝐩 𝐋𝐞𝐚𝐫𝐧𝐢𝐧𝐠 :
Computer vision • OpenCV • Keras • Tensorflow • RNN • CNN •  GAN • LSTM • Arbre de décisions • Random Forest • Régression logistique • SVM • Clustering • Azure • Time series • Python

Ce qui m'intéresse:
➯  Traitement d'𝗶𝗺𝗮𝗴𝗲𝘀, détection et reconnaissance d'objets, Réalité Augmentée, Réalité Virtuelle, muséographie, reconstruction d'images, projection holographique, jumeau numérique, multimédia, vidéosurveillance / vidéoprotection, jeux-vidéos.

➯ Détection de 𝐟𝐫𝐚𝐮𝐝𝐞, analyse comportementale, détection d'anomalies, scénarios, temps réel, cybersécurité... 

➯  L' 𝗲́𝗱𝘂𝗰𝗮𝘁𝗶𝗼𝗻, algorithmes pour l'amélioration des outils, nouvelles approches pédagogiques, personnalisation et adaptation aux profils dys, surdité, surdouance...

➯ DataViz 
➯ Smart City
➯ NLP
➯ R&D";https://media-exp1.licdn.com/dms/image/C560BAQE88xCsONDULQ/company-logo_400_400/0/1618231291419?e=1655337600&v=beta&t=1-AG4t4NrvwLfuIw19dFNEy3zrzD7tw4yCrMFi9kzaI;4.0
826824298_2;Orelí Pello;;Illustrateur indépendant;2014 - aujourd’hui · 8 ans 3 mois;La Corogne, Galice, Espagne | Strasbourg, Grand Est, France;"____
➯ GRAPHISME : Réalisation de visuels et de supports de communication
➯ EDITION : Littérature jeunesse, illustrations promotionnelles, pré-impression
➯ CONCEPT : Personnages, story-board, animation
➯ PROTOTYPAGE: Réalisation de maquettes WEB, adobe XD
____
•  FORMATION : ateliers enfants/adultes pour débutants, confirmés et professionnels
•  INTERVENTIONS : Conférences, évènements, écoles
•  EXPOSITIONS : Collectives et individuelles";;0.0
826824298_3;Fundación Educativa Santo Domingo - FESD;https://www.linkedin.com/company/18388545/;Professeur de Robotique Educative;2017 - 2018 · 1 an;La Corogne, Galice, Espagne;"(Groupes d'élèves de 6 à 9 ans)
  ____
  ➯ LEGO WEDO 2.0
  ➯ SCRATCH 
  •   Objets connectés
  •   Impression 3D
  •   Initiation à l´informatique 
  •   Activités transversales : Sciences physiques, mathématiques, anglais.";https://media-exp1.licdn.com/dms/image/C4E0BAQHF5n0jWEVwrg/company-logo_400_400/0/1519878298607?e=1655337600&v=beta&t=Z_Iny5JjoBtjwj7jX9XkYUnrEIiSlOdh2pS4Q3VJ_Dk;0.0
826824298_4;Galician Gourmet Extravaganza;;Responsable de la promotion d'évènements internationaux;févr. 2017 - avr. 2017 · 3 mois;Province de Lugo, Galice, Espagne;"____
Afin de promouvoir la richesse du terroir galicien, Galician Gourmet Extravaganza organise aux quatre coins du globe des salons gastronomiques de produits delicatessen : New York, Londres, Paris, Bruxelles, Zurich, Berlin...
____
Salon BRUXELLES :
   ➯ Responsable secteur Wallonie + Bruxelles
   ➯ Traduction de correspondance ES/FR
   ➯ Démarchage téléphonique de clients potentiels : 
       (restaurants Michelin, commerces, compagnies aériennes... )
   •  Constitution d'une 𝐛𝐚𝐬𝐞 𝐝𝐞 𝐝𝐨𝐧𝐧𝐞́𝐞𝐬
   •  Mailing 
   •  Invitations à l'événement";;0.0
826824298_5;Ministerio de Educación, España;https://www.linkedin.com/company/20283405/;Professeur de français;2011 - 2012 · 1 an;Galice, Espagne;"➯ Langue & culture
➯ La francophonie dans le monde";https://media-exp1.licdn.com/dms/image/C560BAQFH20JO42G5ow/company-logo_400_400/0/1625128202352?e=1655337600&v=beta&t=cfmqereN8YVlA6sCMFB36yrvye0EiIXqZJZvLwZdG70;0.0
826824298_6;Ministère de l'Éducation nationale, de la Jeunesse et des Sports;https://www.linkedin.com/company/8059/;Professeur d’espagnol;2010 - 2011 · 1 an;;;https://media-exp1.licdn.com/dms/image/C4D0BAQHij1vwU8a5zw/company-logo_400_400/0/1607588416410?e=1655337600&v=beta&t=haAUh0xCQnSCQQYq0g0z3FAuSFTL-NsgDgfbXPWcqfI;0.0
826824298_7;Ministerio de Educación, España;https://www.linkedin.com/company/20283405/;Professeur de français;2009 - 2010 · 1 an;Andalousie, Espagne;;https://media-exp1.licdn.com/dms/image/C560BAQFH20JO42G5ow/company-logo_400_400/0/1625128202352?e=1655337600&v=beta&t=cfmqereN8YVlA6sCMFB36yrvye0EiIXqZJZvLwZdG70;0.0
242465155_0;#NOM?;;Coordinateur de la sécurité des systèmes d'informations;janv. 2021 - aujourd’hui · 1 an 3 mois;Strasbourg, Grand Est, France;;;1.0
242465155_1;APRIL ENTREPRISE EST;https://www.linkedin.com/company/25971995/;Chef de projet MOA;mai 2020 - aujourd’hui · 1 an 11 mois;Strasbourg, Grand Est, France;;;1.0
242465155_2;APRIL ENTREPRISE EST;https://www.linkedin.com/company/25971995/;Chef de projet des systèmes d'information;août 2019 - mai 2020 · 10 mois;Strasbourg;;;1.0
242465155_3;APRIL ENTREPRISE EST;https://www.linkedin.com/company/25971995/;Développeur informatique;oct. 2017 - août 2019 · 1 an 11 mois;Strasbourg, Alsace, France;;;1.0
242465155_6;Le Groupe La Poste;https://www.linkedin.com/company/164661/;Facteur/ Postman;juil. 2014 - août 2014 · 2 mois;Belfort;"Livraison du courrier chez les particuliers.
Mail and package delivery";https://media-exp1.licdn.com/dms/image/C4D0BAQHqjJ4jvF3MOQ/company-logo_400_400/0/1635141033160?e=1655337600&v=beta&t=SuwPqtD__k2FK-OuGyZ7Dk_9y961R-9KbBoYz5cxVCQ;0.0
242465155_8;Le Groupe La Poste;https://www.linkedin.com/company/164661/;Agent-courrier/ Postman;juil. 2013 · 1 mois;Belfort;"Livraison et recherche du courrier et colis au sein d'entreprises clientes du groupe La Poste
Mail and package delivery";https://media-exp1.licdn.com/dms/image/C4D0BAQHqjJ4jvF3MOQ/company-logo_400_400/0/1635141033160?e=1655337600&v=beta&t=SuwPqtD__k2FK-OuGyZ7Dk_9y961R-9KbBoYz5cxVCQ;0.0
242465155_9;UTBM;https://www.linkedin.com/company/15094908/;Projet d'étude : Intelligence artificielle/ Study project : Artificial intelligence;janv. 2013 - juil. 2013 · 7 mois;;"Développement d'une intelligence artificielle, en Prolog, jouant au jeu Teeko.
Developing an artificial intelligence, in Prolog language, able to play the game Teeko.";https://media-exp1.licdn.com/dms/image/C510BAQGkD1SlitHchQ/company-logo_400_400/0/1519892383078?e=1655337600&v=beta&t=nNM0I6lYbCcS_bh0kyise6DZMVCYLB-y_aBCGtBDA_M;4.0
